Geoneutrinos, in eV^-1 cm^-2 s^-1

    Energy [eV]        Flux 
   8.4850000e+05   8.1002000e+01
   8.4950000e+05   8.0981000e+01
   8.5050000e+05   8.0964000e+01
   8.5150000e+05   8.0945000e+01
   8.5250000e+05   8.0926000e+01
   8.5350000e+05   8.0905000e+01
   8.5450000e+05   8.0885000e+01
   8.5550000e+05   8.0865000e+01
   8.5650000e+05   8.0844000e+01
   8.5750000e+05   8.0824000e+01
   8.5850000e+05   8.0804000e+01
   8.5950000e+05   8.0783000e+01
   8.6050000e+05   8.0763000e+01
   8.6150000e+05   8.0741000e+01
   8.6250000e+05   8.0718000e+01
   8.6350000e+05   8.0695000e+01
   8.6450000e+05   8.0672000e+01
   8.6550000e+05   8.0649000e+01
   8.6650000e+05   8.0626000e+01
   8.6750000e+05   8.0603000e+01
   8.6850000e+05   8.0579000e+01
   8.6950000e+05   8.0556000e+01
   8.7050000e+05   8.0533000e+01
   8.7150000e+05   8.0509000e+01
   8.7250000e+05   8.0483000e+01
   8.7350000e+05   8.0458000e+01
   8.7450000e+05   8.0434000e+01
   8.7550000e+05   8.0410000e+01
   8.7650000e+05   8.0382000e+01
   8.7750000e+05   8.0358000e+01
   8.7850000e+05   8.0334000e+01
   8.7950000e+05   8.0309000e+01
   8.8050000e+05   8.0285000e+01
   8.8150000e+05   8.0260000e+01
   8.8250000e+05   8.0233000e+01
   8.8350000e+05   8.0206000e+01
   8.8450000e+05   8.0179000e+01
   8.8550000e+05   8.0152000e+01
   8.8650000e+05   8.0125000e+01
   8.8750000e+05   8.0098000e+01
   8.8850000e+05   8.0071000e+01
   8.8950000e+05   8.0044000e+01
   8.9050000e+05   8.0017000e+01
   8.9150000e+05   7.9989000e+01
   8.9250000e+05   7.9958000e+01
   8.9350000e+05   7.9927000e+01
   8.9450000e+05   7.9896000e+01
   8.9550000e+05   7.9865000e+01
   8.9650000e+05   7.9833000e+01
   8.9750000e+05   7.9802000e+01
   8.9850000e+05   7.9771000e+01
   8.9950000e+05   7.9739000e+01
   9.0050000e+05   7.9657000e+01
   9.0150000e+05   7.9625000e+01
   9.0250000e+05   7.9591000e+01
   9.0350000e+05   7.9557000e+01
   9.0450000e+05   7.9523000e+01
   9.0550000e+05   7.9489000e+01
   9.0650000e+05   7.9455000e+01
   9.0750000e+05   7.9421000e+01
   9.0850000e+05   7.9387000e+01
   9.0950000e+05   7.9353000e+01
   9.1050000e+05   7.9319000e+01
   9.1150000e+05   7.9282000e+01
   9.1250000e+05   7.9245000e+01
   9.1350000e+05   7.9208000e+01
   9.1450000e+05   7.9171000e+01
   9.1550000e+05   7.9134000e+01
   9.1650000e+05   7.9097000e+01
   9.1750000e+05   7.9060000e+01
   9.1850000e+05   7.9023000e+01
   9.1950000e+05   7.8985000e+01
   9.2050000e+05   7.8948000e+01
   9.2150000e+05   7.8910000e+01
   9.2250000e+05   7.8870000e+01
   9.2350000e+05   7.8830000e+01
   9.2450000e+05   7.8790000e+01
   9.2550000e+05   7.8750000e+01
   9.2650000e+05   7.8711000e+01
   9.2750000e+05   7.8671000e+01
   9.2850000e+05   7.8631000e+01
   9.2950000e+05   7.8591000e+01
   9.3050000e+05   7.8551000e+01
   9.3150000e+05   7.8510000e+01
   9.3250000e+05   7.8468000e+01
   9.3350000e+05   7.8425000e+01
   9.3450000e+05   7.8383000e+01
   9.3550000e+05   7.8341000e+01
   9.3650000e+05   7.8298000e+01
   9.3750000e+05   7.8256000e+01
   9.3850000e+05   7.8214000e+01
   9.3950000e+05   7.8171000e+01
   9.4050000e+05   7.8129000e+01
   9.4150000e+05   7.8085000e+01
   9.4250000e+05   7.8040000e+01
   9.4350000e+05   7.7995000e+01
   9.4450000e+05   7.7950000e+01
   9.4550000e+05   7.7905000e+01
   9.4650000e+05   7.7860000e+01
   9.4750000e+05   7.7815000e+01
   9.4850000e+05   7.7770000e+01
   9.4950000e+05   7.7725000e+01
   9.5050000e+05   7.7678000e+01
   9.5150000e+05   7.7631000e+01
   9.5250000e+05   7.7568000e+01
   9.5350000e+05   7.7519000e+01
   9.5450000e+05   7.7470000e+01
   9.5550000e+05   7.7420000e+01
   9.5650000e+05   7.7371000e+01
   9.5750000e+05   7.7322000e+01
   9.5850000e+05   7.7272000e+01
   9.5950000e+05   7.7019000e+01
   9.6050000e+05   7.6969000e+01
   9.6150000e+05   7.6919000e+01
   9.6250000e+05   7.6867000e+01
   9.6350000e+05   7.6815000e+01
   9.6450000e+05   7.6764000e+01
   9.6550000e+05   7.6712000e+01
   9.6650000e+05   7.6660000e+01
   9.6750000e+05   7.6608000e+01
   9.6850000e+05   7.6556000e+01
   9.6950000e+05   7.6505000e+01
   9.7050000e+05   7.6454000e+01
   9.7150000e+05   7.6402000e+01
   9.7250000e+05   7.6349000e+01
   9.7350000e+05   7.6295000e+01
   9.7450000e+05   7.5926000e+01
   9.7550000e+05   7.5873000e+01
   9.7650000e+05   7.5819000e+01
   9.7750000e+05   7.5766000e+01
   9.7850000e+05   7.5713000e+01
   9.7950000e+05   7.5634000e+01
   9.8050000e+05   7.5580000e+01
   9.8150000e+05   7.5526000e+01
   9.8250000e+05   7.5470000e+01
   9.8350000e+05   7.5414000e+01
   9.8450000e+05   7.5358000e+01
   9.8550000e+05   7.5302000e+01
   9.8650000e+05   7.5246000e+01
   9.8750000e+05   7.5190000e+01
   9.8850000e+05   7.5134000e+01
   9.8950000e+05   7.5078000e+01
   9.9050000e+05   7.5023000e+01
   9.9150000e+05   7.4966000e+01
   9.9250000e+05   7.4908000e+01
   9.9350000e+05   7.4850000e+01
   9.9450000e+05   7.4791000e+01
   9.9550000e+05   7.4733000e+01
   9.9650000e+05   7.4675000e+01
   9.9750000e+05   7.4617000e+01
   9.9850000e+05   7.4558000e+01
   9.9950000e+05   7.4500000e+01
   1.0005000e+06   7.4441000e+01
   1.0015000e+06   7.4382000e+01
   1.0025000e+06   7.4321000e+01
   1.0035000e+06   7.4260000e+01
   1.0045000e+06   7.3886000e+01
   1.0055000e+06   7.3816000e+01
   1.0065000e+06   7.3755000e+01
   1.0075000e+06   7.3695000e+01
   1.0085000e+06   7.3632000e+01
   1.0095000e+06   7.3570000e+01
   1.0105000e+06   7.3507000e+01
   1.0115000e+06   7.3444000e+01
   1.0125000e+06   7.3379000e+01
   1.0135000e+06   7.3314000e+01
   1.0145000e+06   7.3249000e+01
   1.0155000e+06   7.3184000e+01
   1.0165000e+06   7.3119000e+01
   1.0175000e+06   7.3054000e+01
   1.0185000e+06   7.2989000e+01
   1.0195000e+06   7.2924000e+01
   1.0205000e+06   7.2858000e+01
   1.0215000e+06   7.2792000e+01
   1.0225000e+06   7.2725000e+01
   1.0235000e+06   7.2268000e+01
   1.0245000e+06   7.2200000e+01
   1.0255000e+06   7.2133000e+01
   1.0265000e+06   7.2066000e+01
   1.0275000e+06   7.1998000e+01
   1.0285000e+06   7.1932000e+01
   1.0295000e+06   7.1867000e+01
   1.0305000e+06   7.1801000e+01
   1.0315000e+06   7.1734000e+01
   1.0325000e+06   7.1666000e+01
   1.0335000e+06   7.1598000e+01
   1.0345000e+06   7.1530000e+01
   1.0355000e+06   7.1462000e+01
   1.0365000e+06   7.1385000e+01
   1.0375000e+06   7.1317000e+01
   1.0385000e+06   7.1249000e+01
   1.0395000e+06   7.1180000e+01
   1.0405000e+06   7.1058000e+01
   1.0415000e+06   7.0989000e+01
   1.0425000e+06   7.0918000e+01
   1.0435000e+06   7.0848000e+01
   1.0445000e+06   7.0777000e+01
   1.0455000e+06   7.0706000e+01
   1.0465000e+06   7.0636000e+01
   1.0475000e+06   7.0564000e+01
   1.0485000e+06   7.0492000e+01
   1.0495000e+06   7.0420000e+01
   1.0505000e+06   7.0347000e+01
   1.0515000e+06   7.0274000e+01
   1.0525000e+06   7.0199000e+01
   1.0535000e+06   7.0125000e+01
   1.0545000e+06   7.0049000e+01
   1.0555000e+06   6.9975000e+01
   1.0565000e+06   6.9900000e+01
   1.0575000e+06   6.9825000e+01
   1.0585000e+06   6.9751000e+01
   1.0595000e+06   6.9676000e+01
   1.0605000e+06   6.9601000e+01
   1.0615000e+06   6.9525000e+01
   1.0625000e+06   6.9448000e+01
   1.0635000e+06   6.9363000e+01
   1.0645000e+06   6.9286000e+01
   1.0655000e+06   6.9208000e+01
   1.0665000e+06   6.9131000e+01
   1.0675000e+06   6.9049000e+01
   1.0685000e+06   6.8753000e+01
   1.0695000e+06   6.8676000e+01
   1.0705000e+06   6.8598000e+01
   1.0715000e+06   6.8520000e+01
   1.0725000e+06   6.8440000e+01
   1.0735000e+06   6.8360000e+01
   1.0745000e+06   6.8281000e+01
   1.0755000e+06   6.8201000e+01
   1.0765000e+06   6.8121000e+01
   1.0775000e+06   6.8041000e+01
   1.0785000e+06   6.7961000e+01
   1.0795000e+06   6.7849000e+01
   1.0805000e+06   6.7769000e+01
   1.0815000e+06   6.7678000e+01
   1.0825000e+06   6.7596000e+01
   1.0835000e+06   6.7514000e+01
   1.0845000e+06   6.7431000e+01
   1.0855000e+06   6.7349000e+01
   1.0865000e+06   6.7267000e+01
   1.0875000e+06   6.7185000e+01
   1.0885000e+06   6.7103000e+01
   1.0895000e+06   6.7021000e+01
   1.0905000e+06   6.6939000e+01
   1.0915000e+06   6.6855000e+01
   1.0925000e+06   6.6771000e+01
   1.0935000e+06   6.6687000e+01
   1.0945000e+06   6.6602000e+01
   1.0955000e+06   6.6518000e+01
   1.0965000e+06   6.6433000e+01
   1.0975000e+06   6.6348000e+01
   1.0985000e+06   6.6264000e+01
   1.0995000e+06   6.6179000e+01
   1.1005000e+06   6.6095000e+01
   1.1015000e+06   6.6009000e+01
   1.1025000e+06   6.5922000e+01
   1.1035000e+06   6.5835000e+01
   1.1045000e+06   6.5608000e+01
   1.1055000e+06   6.5520000e+01
   1.1065000e+06   6.5432000e+01
   1.1075000e+06   6.5343000e+01
   1.1085000e+06   6.5255000e+01
   1.1095000e+06   6.5167000e+01
   1.1105000e+06   6.5078000e+01
   1.1115000e+06   6.4975000e+01
   1.1125000e+06   6.4884000e+01
   1.1135000e+06   6.4793000e+01
   1.1145000e+06   6.4702000e+01
   1.1155000e+06   6.4612000e+01
   1.1165000e+06   6.4521000e+01
   1.1175000e+06   6.4430000e+01
   1.1185000e+06   6.4339000e+01
   1.1195000e+06   6.4248000e+01
   1.1205000e+06   6.4157000e+01
   1.1215000e+06   6.4065000e+01
   1.1225000e+06   6.3972000e+01
   1.1235000e+06   6.3879000e+01
   1.1245000e+06   6.3766000e+01
   1.1255000e+06   6.3674000e+01
   1.1265000e+06   6.3581000e+01
   1.1275000e+06   6.3489000e+01
   1.1285000e+06   6.3397000e+01
   1.1295000e+06   6.3305000e+01
   1.1305000e+06   6.3212000e+01
   1.1315000e+06   6.3119000e+01
   1.1325000e+06   6.3024000e+01
   1.1335000e+06   6.2930000e+01
   1.1345000e+06   6.2835000e+01
   1.1355000e+06   6.2740000e+01
   1.1365000e+06   6.2646000e+01
   1.1375000e+06   6.2551000e+01
   1.1385000e+06   6.2456000e+01
   1.1395000e+06   6.2361000e+01
   1.1405000e+06   6.2266000e+01
   1.1415000e+06   6.2171000e+01
   1.1425000e+06   6.2073000e+01
   1.1435000e+06   6.1976000e+01
   1.1445000e+06   6.1873000e+01
   1.1455000e+06   6.1769000e+01
   1.1465000e+06   6.1665000e+01
   1.1475000e+06   6.1557000e+01
   1.1485000e+06   6.1453000e+01
   1.1495000e+06   6.1349000e+01
   1.1505000e+06   6.1245000e+01
   1.1515000e+06   6.1139000e+01
   1.1525000e+06   6.1033000e+01
   1.1535000e+06   6.0782000e+01
   1.1545000e+06   6.0675000e+01
   1.1555000e+06   6.0569000e+01
   1.1565000e+06   6.0462000e+01
   1.1575000e+06   6.0355000e+01
   1.1585000e+06   5.8909000e+01
   1.1595000e+06   5.8804000e+01
   1.1605000e+06   5.8699000e+01
   1.1615000e+06   5.8593000e+01
   1.1625000e+06   5.8485000e+01
   1.1635000e+06   5.2586000e+01
   1.1645000e+06   5.2480000e+01
   1.1655000e+06   5.2374000e+01
   1.1665000e+06   5.2268000e+01
   1.1675000e+06   5.2161000e+01
   1.1685000e+06   5.2055000e+01
   1.1695000e+06   5.1949000e+01
   1.1705000e+06   5.1842000e+01
   1.1715000e+06   5.1735000e+01
   1.1725000e+06   5.1626000e+01
   1.1735000e+06   5.1517000e+01
   1.1745000e+06   5.1409000e+01
   1.1755000e+06   5.1300000e+01
   1.1765000e+06   5.1191000e+01
   1.1775000e+06   5.1082000e+01
   1.1785000e+06   5.0973000e+01
   1.1795000e+06   5.0865000e+01
   1.1805000e+06   5.0756000e+01
   1.1815000e+06   5.0646000e+01
   1.1825000e+06   5.0534000e+01
   1.1835000e+06   5.0417000e+01
   1.1845000e+06   5.0306000e+01
   1.1855000e+06   5.0194000e+01
   1.1865000e+06   5.0083000e+01
   1.1875000e+06   4.9971000e+01
   1.1885000e+06   4.9860000e+01
   1.1895000e+06   4.9748000e+01
   1.1905000e+06   4.9637000e+01
   1.1915000e+06   4.9524000e+01
   1.1925000e+06   4.9410000e+01
   1.1935000e+06   4.9296000e+01
   1.1945000e+06   4.9182000e+01
   1.1955000e+06   4.9068000e+01
   1.1965000e+06   4.8954000e+01
   1.1975000e+06   4.8840000e+01
   1.1985000e+06   4.8725000e+01
   1.1995000e+06   4.8611000e+01
   1.2005000e+06   4.8497000e+01
   1.2015000e+06   4.8382000e+01
   1.2025000e+06   4.8265000e+01
   1.2035000e+06   4.8148000e+01
   1.2045000e+06   4.8031000e+01
   1.2055000e+06   4.7914000e+01
   1.2065000e+06   4.7797000e+01
   1.2075000e+06   4.7680000e+01
   1.2085000e+06   4.7563000e+01
   1.2095000e+06   4.7446000e+01
   1.2105000e+06   4.7329000e+01
   1.2115000e+06   4.7211000e+01
   1.2125000e+06   4.7091000e+01
   1.2135000e+06   4.6971000e+01
   1.2145000e+06   4.6851000e+01
   1.2155000e+06   4.6731000e+01
   1.2165000e+06   4.6612000e+01
   1.2175000e+06   4.6492000e+01
   1.2185000e+06   4.6372000e+01
   1.2195000e+06   4.6252000e+01
   1.2205000e+06   4.6132000e+01
   1.2215000e+06   4.6011000e+01
   1.2225000e+06   4.5888000e+01
   1.2235000e+06   4.5765000e+01
   1.2245000e+06   4.5642000e+01
   1.2255000e+06   4.5519000e+01
   1.2265000e+06   4.5363000e+01
   1.2275000e+06   4.5240000e+01
   1.2285000e+06   4.5117000e+01
   1.2295000e+06   4.4994000e+01
   1.2305000e+06   4.4871000e+01
   1.2315000e+06   4.4747000e+01
   1.2325000e+06   4.4621000e+01
   1.2335000e+06   4.4495000e+01
   1.2345000e+06   4.4369000e+01
   1.2355000e+06   4.4243000e+01
   1.2365000e+06   4.4117000e+01
   1.2375000e+06   4.3991000e+01
   1.2385000e+06   4.3864000e+01
   1.2395000e+06   4.3738000e+01
   1.2405000e+06   4.3612000e+01
   1.2415000e+06   4.3485000e+01
   1.2425000e+06   4.3355000e+01
   1.2435000e+06   4.3226000e+01
   1.2445000e+06   4.3097000e+01
   1.2455000e+06   4.2968000e+01
   1.2465000e+06   4.2838000e+01
   1.2475000e+06   4.2709000e+01
   1.2485000e+06   4.2579000e+01
   1.2495000e+06   4.2450000e+01
   1.2505000e+06   4.2321000e+01
   1.2515000e+06   4.2190000e+01
   1.2525000e+06   4.2057000e+01
   1.2535000e+06   4.1916000e+01
   1.2545000e+06   4.1784000e+01
   1.2555000e+06   4.1563000e+01
   1.2565000e+06   4.1430000e+01
   1.2575000e+06   4.1298000e+01
   1.2585000e+06   4.1165000e+01
   1.2595000e+06   4.1032000e+01
   1.2605000e+06   4.0900000e+01
   1.2615000e+06   4.0716000e+01
   1.2625000e+06   4.0581000e+01
   1.2635000e+06   4.0445000e+01
   1.2645000e+06   4.0310000e+01
   1.2655000e+06   4.0174000e+01
   1.2665000e+06   4.0039000e+01
   1.2675000e+06   3.9903000e+01
   1.2685000e+06   3.9768000e+01
   1.2695000e+06   3.9632000e+01
   1.2705000e+06   3.9496000e+01
   1.2715000e+06   3.9360000e+01
   1.2725000e+06   3.9223000e+01
   1.2735000e+06   3.9085000e+01
   1.2745000e+06   3.8948000e+01
   1.2755000e+06   3.8811000e+01
   1.2765000e+06   3.8673000e+01
   1.2775000e+06   3.8495000e+01
   1.2785000e+06   3.8358000e+01
   1.2795000e+06   3.8220000e+01
   1.2805000e+06   3.8083000e+01
   1.2815000e+06   3.7946000e+01
   1.2825000e+06   3.7811000e+01
   1.2835000e+06   3.7675000e+01
   1.2845000e+06   3.7539000e+01
   1.2855000e+06   3.7404000e+01
   1.2865000e+06   3.7268000e+01
   1.2875000e+06   3.7132000e+01
   1.2885000e+06   3.6997000e+01
   1.2895000e+06   3.6861000e+01
   1.2905000e+06   3.6725000e+01
   1.2915000e+06   3.6595000e+01
   1.2925000e+06   3.6172000e+01
   1.2935000e+06   3.6051000e+01
   1.2945000e+06   3.5930000e+01
   1.2955000e+06   3.5809000e+01
   1.2965000e+06   3.5688000e+01
   1.2975000e+06   3.5567000e+01
   1.2985000e+06   3.5446000e+01
   1.2995000e+06   3.5325000e+01
   1.3005000e+06   3.5204000e+01
   1.3015000e+06   3.5104000e+01
   1.3025000e+06   3.5035000e+01
   1.3035000e+06   3.4965000e+01
   1.3045000e+06   3.4896000e+01
   1.3055000e+06   3.4827000e+01
   1.3065000e+06   3.4757000e+01
   1.3075000e+06   3.4688000e+01
   1.3085000e+06   3.4619000e+01
   1.3095000e+06   3.4549000e+01
   1.3105000e+06   3.4480000e+01
   1.3115000e+06   6.2892000e+00
   1.3125000e+06   6.2898000e+00
   1.3135000e+06   6.2904000e+00
   1.3145000e+06   6.2910000e+00
   1.3155000e+06   6.2915000e+00
   1.3165000e+06   6.2921000e+00
   1.3175000e+06   6.2926000e+00
   1.3185000e+06   6.2931000e+00
   1.3195000e+06   6.2937000e+00
   1.3205000e+06   6.2942000e+00
   1.3215000e+06   6.2946000e+00
   1.3225000e+06   6.2951000e+00
   1.3235000e+06   6.2956000e+00
   1.3245000e+06   6.2960000e+00
   1.3255000e+06   6.2964000e+00
   1.3265000e+06   6.2968000e+00
   1.3275000e+06   6.2972000e+00
   1.3285000e+06   6.2976000e+00
   1.3295000e+06   6.2980000e+00
   1.3305000e+06   6.2983000e+00
   1.3315000e+06   6.2987000e+00
   1.3325000e+06   6.2990000e+00
   1.3335000e+06   6.2993000e+00
   1.3345000e+06   6.2996000e+00
   1.3355000e+06   6.2999000e+00
   1.3365000e+06   6.3001000e+00
   1.3375000e+06   6.3004000e+00
   1.3385000e+06   6.3006000e+00
   1.3395000e+06   6.3008000e+00
   1.3405000e+06   6.3010000e+00
   1.3415000e+06   6.3012000e+00
   1.3425000e+06   6.3014000e+00
   1.3435000e+06   6.3015000e+00
   1.3445000e+06   6.3017000e+00
   1.3455000e+06   6.3018000e+00
   1.3465000e+06   6.3019000e+00
   1.3475000e+06   6.3020000e+00
   1.3485000e+06   6.3021000e+00
   1.3495000e+06   6.3022000e+00
   1.3505000e+06   6.3023000e+00
   1.3515000e+06   6.3023000e+00
   1.3525000e+06   6.3023000e+00
   1.3535000e+06   6.3023000e+00
   1.3545000e+06   6.3023000e+00
   1.3555000e+06   6.3023000e+00
   1.3565000e+06   6.3023000e+00
   1.3575000e+06   6.3023000e+00
   1.3585000e+06   6.3022000e+00
   1.3595000e+06   6.3021000e+00
   1.3605000e+06   6.3020000e+00
   1.3615000e+06   6.3019000e+00
   1.3625000e+06   6.3018000e+00
   1.3635000e+06   6.3017000e+00
   1.3645000e+06   6.3015000e+00
   1.3655000e+06   6.3014000e+00
   1.3665000e+06   6.3012000e+00
   1.3675000e+06   6.3010000e+00
   1.3685000e+06   6.3008000e+00
   1.3695000e+06   6.3006000e+00
   1.3705000e+06   6.3003000e+00
   1.3715000e+06   6.3001000e+00
   1.3725000e+06   6.2998000e+00
   1.3735000e+06   6.2995000e+00
   1.3745000e+06   6.2993000e+00
   1.3755000e+06   6.2989000e+00
   1.3765000e+06   6.2986000e+00
   1.3775000e+06   6.2983000e+00
   1.3785000e+06   6.2979000e+00
   1.3795000e+06   6.2975000e+00
   1.3805000e+06   6.2972000e+00
   1.3815000e+06   6.2968000e+00
   1.3825000e+06   6.2551000e+00
   1.3835000e+06   6.2548000e+00
   1.3845000e+06   6.2544000e+00
   1.3855000e+06   6.2540000e+00
   1.3865000e+06   6.2536000e+00
   1.3875000e+06   6.2532000e+00
   1.3885000e+06   6.2527000e+00
   1.3895000e+06   6.2523000e+00
   1.3905000e+06   6.2518000e+00
   1.3915000e+06   6.2513000e+00
   1.3925000e+06   6.2508000e+00
   1.3935000e+06   6.2503000e+00
   1.3945000e+06   6.2498000e+00
   1.3955000e+06   6.2492000e+00
   1.3965000e+06   6.2487000e+00
   1.3975000e+06   6.2481000e+00
   1.3985000e+06   6.2475000e+00
   1.3995000e+06   6.2469000e+00
   1.4005000e+06   6.2463000e+00
   1.4015000e+06   6.2457000e+00
   1.4025000e+06   6.2451000e+00
   1.4035000e+06   6.2444000e+00
   1.4045000e+06   6.2437000e+00
   1.4055000e+06   6.2430000e+00
   1.4065000e+06   6.2423000e+00
   1.4075000e+06   6.2416000e+00
   1.4085000e+06   6.2409000e+00
   1.4095000e+06   6.2401000e+00
   1.4105000e+06   6.2394000e+00
   1.4115000e+06   6.2386000e+00
   1.4125000e+06   6.2378000e+00
   1.4135000e+06   6.2370000e+00
   1.4145000e+06   6.2362000e+00
   1.4155000e+06   6.2354000e+00
   1.4165000e+06   6.2345000e+00
   1.4175000e+06   6.2337000e+00
   1.4185000e+06   6.2328000e+00
   1.4195000e+06   6.2319000e+00
   1.4205000e+06   6.2310000e+00
   1.4215000e+06   6.2301000e+00
   1.4225000e+06   6.2291000e+00
   1.4235000e+06   6.2282000e+00
   1.4245000e+06   6.2272000e+00
   1.4255000e+06   6.0229000e+00
   1.4265000e+06   6.0223000e+00
   1.4275000e+06   6.0216000e+00
   1.4285000e+06   6.0209000e+00
   1.4295000e+06   6.0201000e+00
   1.4305000e+06   6.0194000e+00
   1.4315000e+06   6.0186000e+00
   1.4325000e+06   6.0179000e+00
   1.4335000e+06   6.0171000e+00
   1.4345000e+06   6.0163000e+00
   1.4355000e+06   6.0155000e+00
   1.4365000e+06   6.0147000e+00
   1.4375000e+06   6.0139000e+00
   1.4385000e+06   6.0130000e+00
   1.4395000e+06   6.0121000e+00
   1.4405000e+06   6.0113000e+00
   1.4415000e+06   6.0104000e+00
   1.4425000e+06   6.0095000e+00
   1.4435000e+06   6.0086000e+00
   1.4445000e+06   6.0076000e+00
   1.4455000e+06   6.0067000e+00
   1.4465000e+06   6.0057000e+00
   1.4475000e+06   6.0048000e+00
   1.4485000e+06   6.0038000e+00
   1.4495000e+06   6.0028000e+00
   1.4505000e+06   6.0018000e+00
   1.4515000e+06   6.0008000e+00
   1.4525000e+06   5.9997000e+00
   1.4535000e+06   5.9987000e+00
   1.4545000e+06   5.9976000e+00
   1.4555000e+06   5.9965000e+00
   1.4565000e+06   5.9954000e+00
   1.4575000e+06   5.9943000e+00
   1.4585000e+06   5.9932000e+00
   1.4595000e+06   5.9920000e+00
   1.4605000e+06   5.9909000e+00
   1.4615000e+06   5.9725000e+00
   1.4625000e+06   5.9713000e+00
   1.4635000e+06   5.9701000e+00
   1.4645000e+06   5.9690000e+00
   1.4655000e+06   5.9678000e+00
   1.4665000e+06   5.9666000e+00
   1.4675000e+06   5.9653000e+00
   1.4685000e+06   5.9641000e+00
   1.4695000e+06   5.9628000e+00
   1.4705000e+06   5.9616000e+00
   1.4715000e+06   5.9603000e+00
   1.4725000e+06   5.9590000e+00
   1.4735000e+06   5.9577000e+00
   1.4745000e+06   5.9564000e+00
   1.4755000e+06   5.9551000e+00
   1.4765000e+06   5.9537000e+00
   1.4775000e+06   5.9523000e+00
   1.4785000e+06   5.9510000e+00
   1.4795000e+06   5.9496000e+00
   1.4805000e+06   5.9482000e+00
   1.4815000e+06   5.9468000e+00
   1.4825000e+06   5.9453000e+00
   1.4835000e+06   5.9439000e+00
   1.4845000e+06   5.9424000e+00
   1.4855000e+06   5.9410000e+00
   1.4865000e+06   5.9395000e+00
   1.4875000e+06   5.9380000e+00
   1.4885000e+06   5.9365000e+00
   1.4895000e+06   5.9349000e+00
   1.4905000e+06   5.9334000e+00
   1.4915000e+06   5.9318000e+00
   1.4925000e+06   5.9303000e+00
   1.4935000e+06   5.9287000e+00
   1.4945000e+06   5.9271000e+00
   1.4955000e+06   5.9255000e+00
   1.4965000e+06   5.9238000e+00
   1.4975000e+06   5.9222000e+00
   1.4985000e+06   5.9205000e+00
   1.4995000e+06   5.9189000e+00
   1.5005000e+06   5.9172000e+00
   1.5015000e+06   5.9155000e+00
   1.5025000e+06   5.9138000e+00
   1.5035000e+06   5.9121000e+00
   1.5045000e+06   5.9103000e+00
   1.5055000e+06   5.9086000e+00
   1.5065000e+06   5.9068000e+00
   1.5075000e+06   5.9050000e+00
   1.5085000e+06   5.5255000e+00
   1.5095000e+06   5.5243000e+00
   1.5105000e+06   5.5231000e+00
   1.5115000e+06   5.5218000e+00
   1.5125000e+06   5.5206000e+00
   1.5135000e+06   5.5194000e+00
   1.5145000e+06   5.5181000e+00
   1.5155000e+06   5.5168000e+00
   1.5165000e+06   5.5155000e+00
   1.5175000e+06   5.5142000e+00
   1.5185000e+06   5.5129000e+00
   1.5195000e+06   5.5116000e+00
   1.5205000e+06   5.5103000e+00
   1.5215000e+06   5.5089000e+00
   1.5225000e+06   5.5076000e+00
   1.5235000e+06   5.5062000e+00
   1.5245000e+06   5.5048000e+00
   1.5255000e+06   5.5034000e+00
   1.5265000e+06   5.2993000e+00
   1.5275000e+06   5.1833000e+00
   1.5285000e+06   5.1824000e+00
   1.5295000e+06   5.1766000e+00
   1.5305000e+06   5.1757000e+00
   1.5315000e+06   5.1748000e+00
   1.5325000e+06   5.1738000e+00
   1.5335000e+06   5.1729000e+00
   1.5345000e+06   5.1719000e+00
   1.5355000e+06   5.1709000e+00
   1.5365000e+06   5.1699000e+00
   1.5375000e+06   5.1689000e+00
   1.5385000e+06   5.1679000e+00
   1.5395000e+06   5.1669000e+00
   1.5405000e+06   5.1658000e+00
   1.5415000e+06   5.1648000e+00
   1.5425000e+06   4.7871000e+00
   1.5435000e+06   4.7866000e+00
   1.5445000e+06   4.7862000e+00
   1.5455000e+06   4.7857000e+00
   1.5465000e+06   4.7852000e+00
   1.5475000e+06   4.7847000e+00
   1.5485000e+06   4.7842000e+00
   1.5495000e+06   4.7837000e+00
   1.5505000e+06   4.7832000e+00
   1.5515000e+06   4.7826000e+00
   1.5525000e+06   4.7821000e+00
   1.5535000e+06   4.7815000e+00
   1.5545000e+06   4.7810000e+00
   1.5555000e+06   4.7804000e+00
   1.5565000e+06   4.7798000e+00
   1.5575000e+06   4.7792000e+00
   1.5585000e+06   4.7786000e+00
   1.5595000e+06   4.7780000e+00
   1.5605000e+06   4.7774000e+00
   1.5615000e+06   4.7768000e+00
   1.5625000e+06   4.7761000e+00
   1.5635000e+06   4.7755000e+00
   1.5645000e+06   4.7748000e+00
   1.5655000e+06   4.7742000e+00
   1.5665000e+06   4.7735000e+00
   1.5675000e+06   4.7728000e+00
   1.5685000e+06   4.7721000e+00
   1.5695000e+06   4.7714000e+00
   1.5705000e+06   4.7707000e+00
   1.5715000e+06   4.7700000e+00
   1.5725000e+06   4.7692000e+00
   1.5735000e+06   4.7685000e+00
   1.5745000e+06   4.7677000e+00
   1.5755000e+06   4.7670000e+00
   1.5765000e+06   4.7662000e+00
   1.5775000e+06   4.7654000e+00
   1.5785000e+06   4.7646000e+00
   1.5795000e+06   4.7638000e+00
   1.5805000e+06   4.7630000e+00
   1.5815000e+06   4.7622000e+00
